30,3,1,4.812016530043419,27456.779048204422
50,3,1,6.212286627510988,27723.866242408752
45,3,1,5.8934925662222275,27798.918717861176
35,3,1,5.1975718946106255,27892.712401628494
40,3,1,5.556438077930993,27981.57717704773
